employee_id,age,gender,department,job_level,workload,overtime_hours,job_satisfaction,stress_level,sleep_quality,work_life_balance,burnout_risk
2556,25,Male,Support,3,59,9,1,9,8,1,1
2557,31,Female,HR,1,37,6,2,2,1,1,0
2558,32,Male,Support,5,44,3,2,3,7,1,0
2559,30,Male,HR,5,61,10,1,1,6,1,1
2560,28,Male,Marketing,1,60,15,3,9,5,3,1
2561,44,Male,Support,4,55,26,1,1,8,1,1
2562,48,Female,Finance,2,21,16,3,4,1,2,0
2563,56,Male,Finance,1,38,27,1,7,5,2,1
2564,57,Female,Sales,5,29,5,5,2,6,4,0
2565,41,Female,Finance,1,68,19,2,8,4,2,1
2566,28,Male,Sales,4,22,18,1,8,2,1,0
2567,29,Female,Finance,3,38,19,2,3,8,3,0
2568,35,Female,Operations,3,45,21,4,4,5,2,1
2569,38,Male,IT,2,66,20,5,7,6,1,1
2570,40,Female,Finance,2,44,17,3,5,9,1,0
2571,26,Female,IT,4,69,14,4,5,2,3,1
2572,32,Female,HR,2,36,1,5,2,5,1,0
2573,22,Female,Marketing,3,29,18,4,6,1,1,0
2574,27,Female,Support,4,65,26,2,4,3,2,1
2575,36,Female,Support,4,69,5,5,5,6,2,1
2576,23,Female,HR,4,30,11,4,5,8,4,0
2577,23,Female,Finance,1,30,29,3,2,5,4,0
2578,47,Male,Support,2,31,0,5,8,4,2,0
2579,58,Male,Sales,5,59,26,5,1,5,2,1
2580,53,Male,HR,3,67,22,4,2,4,4,1
2581,48,Female,Operations,2,27,23,1,7,2,4,0
2582,21,Female,IT,3,43,22,3,7,1,2,1
2583,28,Female,Sales,2,33,10,3,2,8,1,0
2584,57,Male,Support,5,42,18,4,1,1,1,1
2585,52,Male,Sales,3,69,21,2,1,2,3,1
2586,57,Male,Finance,5,55,29,2,1,5,2,1
2587,24,Female,Operations,3,36,3,1,6,8,2,0
2588,50,Male,IT,1,64,20,1,7,3,2,1
2589,26,Male,Operations,1,24,18,4,2,9,2,0
2590,39,Female,HR,3,22,20,2,6,6,2,0
2591,52,Male,Finance,3,28,5,3,4,3,4,0
2592,29,Female,Sales,5,39,7,2,9,7,4,0
2593,32,Male,Sales,4,69,27,4,8,7,1,1
2594,31,Female,HR,3,39,21,2,8,7,1,1
2595,36,Female,Sales,2,38,8,5,2,4,2,0
2596,21,Female,Marketing,2,40,9,4,5,6,4,0
2597,41,Female,Finance,2,35,9,5,2,3,1,0
2598,50,Female,HR,1,52,29,4,3,4,2,1
2599,33,Male,Finance,5,24,9,3,8,3,3,0
2600,54,Female,IT,1,43,25,4,5,3,2,1
2601,24,Female,Finance,2,34,3,4,4,1,3,0
2602,48,Female,Finance,3,45,17,4,5,5,3,1
2603,58,Female,IT,2,63,11,4,8,3,2,1
2604,51,Male,HR,3,44,24,1,7,1,2,1
2605,47,Female,Finance,5,47,10,5,6,9,2,0
2606,25,Male,Operations,4,52,15,4,2,4,2,1
2607,45,Female,Finance,3,65,18,4,5,9,1,1
2608,23,Female,HR,1,37,10,1,9,2,1,0
2609,53,Male,Sales,2,37,22,2,9,2,3,1
2610,24,Male,Support,2,57,3,1,9,4,2,1
2611,45,Male,IT,2,52,11,1,3,4,1,1
2612,40,Female,Sales,3,46,27,1,9,5,1,1
2613,54,Male,HR,5,68,16,4,9,1,4,1
2614,46,Female,Marketing,3,69,23,1,5,5,4,1
2615,25,Male,Support,1,34,12,1,6,2,1,0
2616,55,Male,Sales,2,63,27,1,7,5,3,1
2617,48,Female,Finance,3,32,3,4,6,6,1,0
2618,49,Male,Support,2,53,26,3,5,3,2,1
2619,29,Male,Finance,1,23,5,3,1,4,1,0
2620,58,Female,IT,4,54,6,2,4,5,4,0
2621,26,Female,Finance,4,38,7,4,8,6,4,0
2622,39,Female,Support,4,50,25,1,8,9,2,1
2623,31,Male,Operations,2,44,1,1,6,9,1,0
2624,22,Male,Operations,3,59,8,1,3,6,2,1
2625,29,Male,Sales,2,31,9,3,8,1,3,0
2626,41,Male,HR,5,31,28,1,7,6,4,1
2627,44,Male,IT,3,61,18,1,9,3,1,1
2628,54,Female,Marketing,1,44,0,3,3,5,1,0
2629,42,Male,Sales,4,52,15,1,6,5,3,1
2630,23,Female,HR,3,56,17,2,1,4,3,1
2631,32,Male,IT,3,47,7,5,8,3,4,0
2632,48,Female,Support,4,62,9,2,2,1,3,1
2633,50,Male,IT,1,28,21,4,5,7,4,0
2634,46,Male,Support,2,33,10,2,6,8,4,0
2635,41,Female,Sales,2,22,16,2,4,5,2,0
2636,48,Male,HR,3,24,26,3,9,8,2,0
2637,46,Female,HR,4,45,24,4,3,4,4,1
2638,53,Male,Finance,5,60,6,2,2,8,1,0
2639,41,Male,Marketing,1,37,25,5,3,3,2,1
2640,55,Female,Operations,2,57,26,2,5,8,1,1
2641,54,Male,Finance,1,40,2,1,1,6,3,0
2642,38,Female,IT,1,58,28,3,4,9,1,1
2643,31,Male,Marketing,1,35,6,1,1,5,3,0
2644,43,Male,Marketing,4,59,5,4,9,1,4,1
2645,42,Male,HR,4,42,2,4,3,8,4,0
2646,37,Male,Marketing,4,48,7,3,2,3,4,0
2647,25,Male,Sales,3,29,0,2,5,5,3,0
2648,31,Male,Marketing,4,24,4,4,1,2,1,0
2649,50,Male,IT,3,30,23,5,7,7,2,0
2650,35,Female,Sales,2,48,18,3,9,5,2,1
2651,47,Male,Sales,2,64,26,1,1,7,1,1
2652,55,Male,Finance,2,46,12,5,8,7,2,0
2653,53,Male,Marketing,2,53,25,3,8,5,3,1
2654,40,Female,HR,2,33,10,5,7,5,3,0
2655,36,Female,Support,4,60,27,3,4,9,2,1
2656,54,Male,Finance,5,61,21,1,7,3,2,1
2657,22,Male,HR,4,29,25,2,2,8,3,0
2658,55,Male,Marketing,5,61,10,3,6,1,1,1
2659,48,Female,Finance,4,30,1,4,5,4,2,0
2660,59,Male,Marketing,2,30,8,1,5,2,2,0
2661,26,Female,IT,1,54,1,1,8,3,4,0
2662,29,Male,Finance,5,38,20,5,1,6,4,0
2663,40,Female,HR,1,43,18,4,8,4,1,1
2664,21,Female,IT,2,20,25,5,4,1,3,0
2665,28,Male,Operations,5,31,11,1,6,5,1,0
2666,43,Male,HR,1,66,8,3,6,3,1,1
2667,23,Male,Support,4,33,8,4,1,2,1,0
2668,24,Male,Marketing,2,22,22,1,8,4,2,0
2669,45,Male,HR,4,64,9,4,4,4,3,1
2670,58,Male,Operations,4,69,4,3,9,3,3,1
2671,35,Male,HR,2,51,8,2,7,5,2,1
2672,41,Female,IT,5,35,22,5,4,5,1,0
2673,55,Male,Sales,3,57,17,5,1,8,4,1
2674,34,Male,HR,3,29,9,1,9,7,2,0
2675,56,Female,Finance,2,36,16,1,6,9,1,0
2676,32,Male,Support,3,68,25,3,6,7,1,1
2677,37,Male,Operations,1,59,9,1,1,2,1,1
2678,59,Male,HR,5,23,13,1,5,3,1,0
2679,29,Male,Operations,4,34,3,1,4,6,4,0
2680,55,Female,Sales,4,52,9,4,1,1,4,0
2681,33,Female,IT,2,58,23,4,7,8,2,1
2682,35,Male,Finance,4,29,21,2,4,7,1,0
2683,38,Male,Marketing,1,26,29,4,3,6,2,0
2684,53,Female,HR,1,52,17,5,2,5,1,1
2685,26,Male,IT,2,36,4,2,8,5,4,0
2686,47,Female,Operations,4,31,8,1,5,8,2,0
2687,43,Female,Sales,3,36,5,5,9,8,3,0
2688,47,Female,Support,3,66,15,2,5,3,2,1
2689,54,Male,Operations,5,35,21,2,1,9,3,0
2690,58,Male,Support,2,33,22,5,5,3,2,0
2691,34,Male,Sales,5,22,15,2,5,8,4,0
2692,56,Female,Support,3,63,28,5,8,7,3,1
2693,28,Male,Sales,3,69,10,2,6,9,4,1
2694,55,Male,IT,3,49,20,2,5,9,2,1
2695,39,Female,HR,5,65,14,2,8,1,4,1
2696,50,Male,Marketing,2,60,18,5,1,1,1,1
2697,34,Male,HR,1,54,2,2,5,3,3,0
2698,40,Male,Finance,1,45,15,4,3,7,1,0
2699,45,Female,HR,3,31,20,4,5,3,3,0
2700,44,Male,Sales,2,50,19,4,3,3,4,1
2701,34,Female,Sales,2,36,4,4,4,4,4,0
2702,46,Female,Finance,4,56,29,4,9,8,1,1
2703,58,Female,Operations,4,27,8,1,2,1,1,0
2704,43,Male,Sales,5,38,4,2,1,4,2,0
2705,42,Male,Finance,4,45,3,3,4,4,1,0
2706,39,Male,Sales,5,23,12,1,8,8,3,0
2707,23,Female,Marketing,1,34,19,5,5,7,3,0
2708,39,Female,Sales,3,66,16,1,9,4,3,1
2709,29,Male,IT,2,33,25,3,3,8,2,0
2710,48,Female,Finance,1,49,19,1,9,3,2,1
2711,40,Male,Support,1,67,11,2,1,7,3,1
2712,27,Male,HR,5,61,29,4,2,9,1,1
2713,34,Male,Finance,3,43,19,2,9,6,4,1
2714,29,Male,Operations,5,65,24,1,9,4,2,1
2715,39,Male,Sales,1,62,26,3,5,4,1,1
2716,34,Male,Finance,2,53,19,5,4,1,2,1
2717,58,Male,Marketing,4,38,6,2,9,6,2,0
2718,56,Female,Finance,5,22,0,3,2,3,4,0
2719,37,Male,Marketing,1,23,29,5,3,3,2,0
2720,50,Female,Sales,4,30,15,4,8,1,2,0
2721,29,Female,HR,4,32,6,2,1,7,4,0
2722,53,Male,Sales,1,69,29,2,2,9,3,1
2723,45,Female,Operations,3,37,1,4,5,3,2,0
2724,34,Female,IT,1,38,11,4,7,7,2,0
2725,31,Female,HR,2,63,10,1,9,9,3,1
2726,55,Male,HR,4,52,7,5,3,3,3,0
2727,34,Male,IT,2,57,0,3,4,9,3,0
2728,50,Male,Finance,5,22,25,4,1,2,3,0
2729,24,Male,Sales,4,68,2,1,1,3,1,1
2730,24,Male,Finance,3,54,7,5,1,4,3,0
2731,48,Female,Finance,1,20,25,5,4,7,3,0
2732,28,Female,Sales,5,54,7,2,9,9,3,1
2733,22,Male,Operations,2,55,10,1,8,1,1,1
2734,42,Female,HR,5,57,28,1,4,9,4,1
2735,36,Female,Marketing,3,58,20,2,8,5,3,1
2736,49,Female,IT,1,44,4,3,7,4,1,0
2737,50,Female,HR,5,59,7,4,6,6,2,1
2738,32,Male,Finance,2,32,25,2,2,5,4,0
2739,55,Male,IT,5,23,20,4,3,5,1,0
2740,31,Male,Marketing,1,25,8,1,4,5,3,0
2741,41,Female,HR,5,30,16,2,7,8,4,0
2742,41,Female,HR,2,20,4,3,8,8,1,0
2743,25,Male,Operations,1,27,18,4,8,4,1,0
2744,40,Male,HR,3,53,18,4,4,9,1,1
2745,57,Female,HR,3,59,1,4,9,8,1,0
2746,23,Male,Marketing,4,28,18,1,8,6,1,0
2747,53,Male,Marketing,5,55,22,4,5,2,1,1
2748,29,Female,IT,2,68,14,5,3,9,1,1
2749,29,Female,Finance,5,58,7,4,2,6,1,0
2750,24,Male,Marketing,1,61,27,1,9,8,2,1
2751,55,Female,IT,4,56,23,2,1,6,2,1
2752,37,Male,HR,2,61,26,4,7,5,3,1
2753,54,Female,IT,5,63,7,4,7,7,3,1
2754,44,Female,IT,2,40,0,2,1,4,3,0
2755,52,Male,IT,1,39,13,5,7,3,3,0
2756,21,Female,Sales,4,57,10,1,1,7,3,0
2757,28,Male,IT,2,20,6,2,2,2,3,0
2758,43,Female,Marketing,1,54,17,1,9,3,2,1
2759,32,Male,Support,3,47,26,2,8,1,2,1
2760,32,Female,Support,2,26,14,3,9,1,2,0
2761,35,Female,Support,4,62,9,5,9,2,1,1
2762,39,Male,Support,2,63,3,3,4,1,1,1
2763,46,Female,Sales,2,28,20,2,5,2,3,0
2764,49,Male,Finance,1,20,27,2,7,1,4,0
2765,42,Female,IT,5,55,0,1,6,3,2,0
2766,41,Female,Operations,5,53,13,2,9,9,4,1
2767,58,Male,Support,2,53,19,1,2,9,3,1
2768,40,Female,HR,4,36,19,1,8,8,2,0
2769,49,Female,Support,4,51,24,2,2,9,4,1
2770,24,Male,Support,1,21,8,1,2,4,2,0
2771,27,Female,HR,2,55,12,5,3,8,4,1
2772,48,Male,Sales,2,44,28,3,4,5,3,1
2773,48,Male,HR,5,62,26,2,6,4,3,1
2774,24,Male,HR,1,45,25,1,6,4,1,1
2775,42,Female,Sales,3,64,16,1,2,2,4,1
2776,32,Female,HR,4,45,23,1,6,9,2,1
2777,23,Male,IT,4,40,19,1,8,9,4,1
2778,42,Female,Support,2,37,3,5,5,1,1,0
2779,22,Male,Finance,1,48,4,2,1,4,1,0
2780,44,Female,Sales,3,43,17,2,8,9,1,1
2781,54,Male,Operations,4,66,16,5,6,4,1,1
2782,47,Male,Sales,1,47,20,5,2,2,2,1
2783,21,Female,Marketing,3,31,6,5,7,2,2,0
2784,28,Male,Operations,2,30,9,2,8,9,1,0
2785,43,Male,Marketing,5,46,8,4,2,4,2,0
2786,58,Female,Sales,4,42,27,3,1,1,1,1
2787,26,Male,Marketing,4,52,27,5,6,1,3,1
2788,42,Male,Operations,3,35,12,5,6,1,1,0
2789,45,Female,IT,5,47,17,2,8,8,3,1
2790,38,Male,Sales,1,47,11,2,7,1,1,1
2791,37,Male,Sales,2,64,7,3,8,5,1,1
2792,32,Male,HR,1,57,22,1,5,9,2,1
2793,26,Male,Sales,3,25,17,2,2,4,3,0
2794,46,Male,Support,4,61,4,3,5,9,2,0
2795,47,Male,Support,4,48,6,2,2,5,1,0
2796,28,Male,Sales,1,53,14,2,9,9,3,1
2797,39,Male,IT,2,22,2,2,5,2,1,0
2798,21,Female,HR,3,25,17,4,1,8,3,0
2799,49,Male,Finance,2,67,5,4,9,7,4,1
2800,55,Male,Marketing,3,57,25,5,5,7,3,1
2801,34,Female,Operations,2,32,28,4,1,3,4,1
2802,55,Male,Finance,1,55,5,3,9,2,1,1
2803,40,Male,HR,5,34,26,2,9,1,1,1
2804,33,Male,Support,3,25,19,4,9,1,2,0
2805,58,Male,Support,1,52,0,2,6,7,4,0
2806,28,Male,Support,4,60,20,1,2,9,2,1
2807,40,Male,IT,4,31,16,5,7,1,4,0
2808,53,Female,Support,2,62,10,4,2,4,1,1
2809,46,Female,Operations,4,32,29,2,4,2,2,1
2810,59,Female,Marketing,5,52,26,1,4,8,4,1
2811,41,Female,Sales,3,47,23,5,7,9,2,1
2812,29,Female,Sales,2,55,1,5,6,3,1,0
2813,44,Male,Finance,3,24,24,1,7,3,4,0
2814,57,Male,Marketing,3,44,8,4,6,7,3,0
2815,37,Male,HR,1,36,18,4,1,9,4,0
2816,44,Male,Marketing,4,56,5,2,4,7,1,0
2817,41,Male,IT,3,38,24,3,3,7,4,0
2818,59,Female,Finance,5,54,6,2,7,2,2,1
2819,59,Female,Finance,5,62,3,2,7,1,1,1
2820,33,Male,IT,4,53,2,2,4,2,1,0
2821,31,Male,Marketing,4,65,1,1,7,6,3,1
2822,39,Male,Support,2,25,9,5,4,8,3,0
2823,31,Female,IT,2,38,9,5,9,8,2,0
2824,33,Female,Support,2,20,16,3,3,6,2,0
2825,21,Male,Operations,4,26,26,4,2,2,4,0
2826,39,Female,IT,3,53,15,2,5,9,2,1
2827,32,Male,Support,1,38,25,1,9,4,2,1
2828,28,Female,Marketing,2,52,26,1,3,5,2,1
2829,28,Female,Support,1,45,0,2,1,1,4,0
2830,32,Male,IT,5,60,11,1,9,9,1,1
2831,53,Female,HR,4,68,19,1,5,1,1,1
2832,46,Female,Sales,5,61,19,2,2,7,4,1
2833,59,Male,IT,2,46,24,3,6,9,2,1
2834,48,Female,Sales,3,57,9,1,3,3,3,1
2835,25,Male,IT,2,45,0,5,9,2,4,0
2836,28,Female,Marketing,1,54,15,5,3,8,3,1
2837,45,Male,Operations,2,39,10,5,2,4,2,0
2838,47,Male,Operations,3,43,3,2,3,1,1,0
2839,43,Female,Sales,3,66,2,5,6,8,3,1
2840,50,Female,Marketing,4,40,24,4,3,6,3,1
2841,43,Male,Support,4,45,12,1,9,6,3,1
2842,40,Female,Marketing,3,39,20,3,9,4,3,1
2843,38,Female,Marketing,3,25,14,5,9,6,1,0
2844,38,Female,HR,1,22,24,2,2,2,1,0
2845,22,Male,Finance,2,29,9,3,7,6,3,0
2846,24,Male,IT,4,31,5,2,2,2,4,0
2847,50,Male,Marketing,1,52,10,3,1,6,1,0
2848,53,Female,Marketing,2,41,24,3,5,9,1,1
2849,56,Female,Marketing,4,35,0,1,8,7,2,0
2850,38,Male,Operations,1,36,28,3,3,4,2,1
2851,57,Male,Marketing,5,29,19,4,7,1,4,0
2852,39,Female,IT,5,31,3,4,6,9,4,0
2853,48,Female,Support,4,38,29,4,1,1,2,1
2854,40,Female,Support,1,59,25,2,7,5,2,1
2855,53,Female,Marketing,2,42,9,1,3,7,3,0
2856,32,Male,IT,2,59,21,2,4,6,2,1
2857,35,Female,HR,1,29,25,5,2,3,4,0
2858,59,Female,Support,5,29,14,4,1,8,4,0
2859,22,Male,Finance,1,69,28,1,5,7,2,1
2860,49,Male,Operations,5,29,0,4,6,9,4,0
2861,30,Female,IT,5,58,25,1,2,1,1,1
2862,22,Male,Support,2,49,20,2,6,8,4,1
2863,31,Female,Support,4,23,14,2,6,4,3,0
2864,33,Female,Sales,3,20,2,4,8,7,1,0
2865,30,Male,HR,1,62,0,3,8,7,1,1
2866,34,Male,Finance,5,38,5,1,6,4,1,0
2867,38,Female,Finance,1,24,18,5,7,8,2,0
2868,29,Male,Finance,4,49,3,3,4,1,3,0
2869,59,Female,IT,4,45,11,2,5,5,2,0
2870,48,Female,HR,3,59,24,1,6,4,3,1
2871,23,Female,Marketing,3,53,1,3,6,4,4,0
2872,40,Male,Sales,5,21,16,5,3,3,4,0
2873,26,Female,HR,3,43,25,3,9,1,4,1
2874,47,Female,HR,5,33,5,5,4,5,1,0
2875,22,Female,Support,2,60,11,2,8,8,4,1
2876,49,Male,HR,5,61,14,1,4,6,3,1
2877,58,Female,IT,3,32,16,2,6,1,1,0
2878,23,Female,Sales,1,48,0,1,1,5,2,0
2879,36,Female,IT,3,20,13,3,2,6,1,0
2880,50,Male,Sales,4,65,22,2,6,9,2,1
2881,22,Female,Sales,3,53,1,1,3,9,2,0
2882,37,Female,Support,2,23,3,5,7,5,2,0
2883,32,Male,IT,5,47,19,1,1,3,1,1
2884,55,Male,Sales,4,38,1,2,3,6,4,0
2885,21,Female,HR,5,20,21,2,3,8,2,0
2886,35,Female,IT,5,55,25,3,1,5,3,1
2887,46,Female,Sales,3,62,13,5,4,8,3,1
2888,57,Male,Finance,1,32,17,1,8,1,3,0
2889,41,Male,IT,4,69,27,2,7,8,3,1
2890,51,Female,Support,2,61,7,1,7,2,2,1
2891,45,Male,Operations,2,24,19,4,5,7,3,0
2892,43,Female,IT,1,52,0,5,4,2,1,0
2893,44,Female,IT,1,33,15,5,6,3,3,0
2894,58,Male,IT,3,35,6,4,2,5,3,0
2895,48,Female,Sales,2,51,5,5,1,7,4,0
2896,41,Male,IT,4,69,27,4,7,9,1,1
2897,38,Male,Operations,1,46,29,1,4,5,1,1
2898,56,Female,Marketing,1,54,21,4,7,1,4,1
2899,55,Male,IT,1,22,26,3,6,3,3,0
2900,29,Female,Finance,4,23,18,4,9,5,2,0
2901,58,Male,Operations,2,26,9,1,6,3,1,0
2902,50,Female,Marketing,4,32,22,5,3,8,2,0
2903,54,Female,Sales,4,60,5,3,7,8,2,1
2904,52,Female,IT,3,22,25,4,9,1,3,1
2905,23,Male,Marketing,1,36,9,1,6,8,2,0
2906,23,Female,Finance,2,66,24,3,7,4,2,1
2907,48,Male,Operations,3,29,18,3,8,6,2,0
2908,35,Male,Operations,3,66,2,3,4,8,4,1
2909,43,Male,Sales,5,20,19,4,5,2,4,0
2910,31,Male,Sales,1,47,2,1,4,8,3,0
2911,52,Male,Sales,2,29,19,1,1,7,1,0
2912,56,Female,Marketing,2,26,5,1,6,4,3,0
2913,53,Male,IT,2,58,16,2,7,5,1,1
2914,44,Female,HR,1,22,17,5,2,6,2,0
2915,59,Female,Operations,2,26,9,1,6,3,1,0
2916,54,Male,HR,4,28,5,2,2,2,1,0
2917,48,Female,Support,4,59,27,2,5,2,1,1
2918,57,Female,Operations,1,54,12,3,1,4,1,1
2919,27,Male,Sales,2,45,5,5,3,7,4,0
2920,24,Female,IT,5,24,11,3,4,1,2,0
2921,57,Male,IT,5,32,13,5,4,1,1,0
2922,21,Male,Operations,5,64,16,3,2,4,1,1
2923,21,Male,Marketing,4,49,21,4,8,9,2,1
2924,40,Female,Support,5,59,29,5,6,5,1,1
2925,39,Female,Sales,2,69,26,2,9,1,3,1
2926,49,Female,IT,2,58,27,2,6,3,1,1
2927,30,Female,Support,5,29,24,5,3,6,3,0
2928,38,Male,Support,3,61,7,3,2,3,3,1
2929,48,Male,IT,5,42,25,4,9,6,3,1
2930,55,Female,Finance,3,30,4,4,3,6,4,0
2931,51,Male,Support,1,31,28,1,6,5,4,1
2932,47,Female,IT,1,32,3,5,2,5,2,0
2933,31,Male,Finance,2,59,5,4,7,9,3,1
2934,58,Male,IT,4,68,10,3,1,3,4,1
2935,25,Male,IT,2,65,29,3,9,7,3,1
2936,28,Male,Support,2,68,27,2,1,4,4,1
2937,54,Male,Marketing,4,35,4,4,9,2,2,0
2938,32,Female,Marketing,2,28,28,4,1,3,2,0
2939,58,Female,Sales,4,29,21,3,1,3,4,0
2940,21,Male,IT,2,48,13,2,8,3,4,1
2941,51,Female,Sales,1,28,29,4,1,3,3,0
2942,24,Male,Sales,3,52,9,3,8,6,2,1
2943,25,Male,Sales,2,43,10,2,3,6,1,0
2944,50,Male,Sales,3,54,2,2,4,9,3,0
2945,44,Male,Operations,5,30,22,3,2,8,4,0
2946,23,Female,Support,2,58,7,2,6,7,3,1
2947,31,Male,Support,1,69,20,2,7,2,1,1
2948,24,Female,Operations,4,32,4,1,3,2,2,0
2949,46,Male,IT,1,42,27,2,9,1,1,1
2950,47,Male,Operations,3,44,19,4,3,7,4,0
2951,47,Female,IT,4,69,25,2,7,7,4,1
2952,26,Male,Marketing,1,35,20,4,4,1,4,1
2953,35,Male,Support,1,67,27,3,5,6,4,1
2954,50,Female,HR,1,40,9,2,9,7,4,0
2955,57,Female,Finance,4,29,26,3,3,1,1,1
2956,57,Female,Support,1,60,7,5,3,6,2,1
2957,57,Male,Operations,1,59,20,2,9,9,2,1
2958,55,Male,Operations,3,38,8,3,9,1,3,0
2959,43,Female,Marketing,1,54,28,5,4,2,3,1
2960,26,Female,Operations,1,47,27,4,1,2,3,1
2961,24,Male,IT,5,60,28,4,1,3,4,1
2962,38,Male,IT,4,21,14,4,9,4,2,0
2963,29,Female,HR,5,49,0,4,6,7,4,0
2964,49,Female,HR,3,59,22,4,5,3,3,1
2965,33,Female,Support,5,69,4,1,3,7,4,1
2966,37,Female,HR,2,59,14,3,3,5,1,1
2967,52,Male,IT,4,24,3,5,2,5,3,0
2968,42,Male,Sales,1,57,18,5,7,7,2,1
2969,24,Male,Sales,5,61,27,2,9,7,2,1
2970,25,Male,HR,5,34,9,3,6,7,3,0
2971,57,Female,HR,1,55,22,1,1,9,2,1
2972,33,Male,IT,1,22,27,1,6,1,2,0
2973,54,Female,Marketing,3,43,1,3,8,1,3,0
2974,42,Male,Support,5,60,4,4,8,3,3,1
2975,43,Male,Operations,5,67,17,4,3,6,4,1
2976,23,Male,Support,2,67,22,3,1,2,4,1
2977,54,Female,Finance,2,66,5,5,5,9,1,1
2978,52,Male,Sales,5,60,28,4,6,1,2,1
2979,41,Female,Sales,2,68,9,2,9,5,3,1
2980,41,Female,IT,5,31,14,1,2,7,1,0
2981,31,Male,Support,4,27,22,4,1,3,2,0
2982,59,Female,IT,3,33,27,5,7,2,2,1
2983,24,Male,Finance,2,37,8,4,2,3,1,0
2984,21,Female,Support,5,63,12,4,2,7,2,1
2985,48,Male,Finance,2,65,17,1,3,1,3,1
2986,44,Female,HR,3,39,24,2,4,8,1,1
2987,55,Female,Support,4,42,6,2,7,3,1,0
2988,33,Male,Finance,1,24,1,5,1,5,4,0
2989,54,Male,Operations,1,20,15,3,6,5,3,0
2990,31,Male,Operations,2,64,25,3,7,6,4,1
2991,56,Male,Sales,5,65,1,3,3,7,1,0
2992,37,Female,Operations,3,21,3,5,3,1,3,0
2993,55,Female,Support,4,35,1,4,2,6,3,0
2994,38,Female,Operations,4,24,16,2,5,2,4,0
2995,42,Female,Operations,4,41,5,2,7,3,2,0
2996,44,Male,HR,1,20,9,4,3,5,2,0
2997,39,Female,Sales,3,31,13,2,7,1,2,0
2998,57,Male,IT,1,38,26,2,8,7,4,1
2999,59,Female,Sales,2,41,14,3,3,1,2,0
3000,41,Male,Sales,4,61,20,3,1,8,4,1
3001,28,Male,Sales,3,63,11,1,3,6,4,1
3002,48,Male,Finance,4,67,18,1,6,1,2,1
3003,25,Male,IT,1,36,10,2,1,7,4,0
3004,37,Male,Finance,1,32,0,3,9,3,4,0
3005,57,Female,HR,1,58,24,1,3,7,3,1
3006,56,Male,HR,4,47,7,1,3,8,1,0
3007,39,Female,Marketing,3,22,21,3,7,3,4,0
3008,47,Female,Marketing,3,24,5,1,7,5,1,0
3009,54,Male,HR,2,55,11,4,6,2,2,1
3010,31,Female,HR,4,34,19,4,7,2,3,1
3011,32,Female,Finance,2,36,15,3,5,1,3,0
3012,41,Female,HR,2,63,28,3,8,3,4,1
3013,31,Male,Support,2,65,17,1,2,4,3,1
3014,59,Male,IT,2,48,11,2,5,3,1,1
3015,48,Male,Finance,1,23,19,5,9,8,4,0
3016,25,Male,HR,2,51,29,4,4,1,3,1
3017,37,Female,Finance,3,68,1,4,8,5,2,1
3018,40,Female,Finance,2,62,28,3,3,7,4,1
3019,32,Female,Operations,1,57,6,2,6,9,3,0
3020,26,Female,Marketing,5,23,8,3,8,1,4,0
3021,37,Female,Finance,5,32,28,1,9,9,2,1
3022,39,Female,Sales,5,39,17,2,7,9,4,0
3023,46,Male,Support,4,66,8,1,6,4,1,1
3024,52,Female,Support,3,37,24,4,6,5,1,1
3025,26,Female,Finance,1,68,7,3,6,6,3,1
3026,56,Female,Sales,5,61,0,3,9,4,1,1
3027,58,Male,Support,1,56,4,5,3,6,1,0
3028,31,Female,Operations,1,31,15,2,4,5,4,0
3029,53,Female,HR,4,44,13,4,3,3,4,0
3030,44,Male,Finance,5,49,25,5,9,3,3,1
3031,43,Female,Operations,2,34,12,5,5,9,1,0
3032,35,Male,IT,1,55,28,3,8,5,2,1
3033,47,Male,Operations,5,27,10,2,8,3,3,0
3034,31,Female,Marketing,1,47,19,3,9,8,2,1
3035,37,Female,Marketing,4,41,22,2,7,8,1,1
3036,34,Male,HR,4,68,12,5,3,3,3,1
3037,47,Female,Sales,2,57,26,1,5,7,2,1
3038,38,Female,HR,4,35,14,4,3,9,3,0
3039,48,Male,Support,5,24,29,5,2,3,4,0
3040,24,Male,Sales,4,65,23,3,3,8,4,1
3041,27,Female,Sales,2,53,29,4,9,1,2,1
3042,55,Male,Sales,3,68,25,5,9,3,4,1
3043,29,Female,Sales,1,57,26,2,8,4,4,1
3044,28,Female,Marketing,1,30,15,3,7,3,2,0
3045,37,Female,Support,5,21,12,5,1,9,3,0
3046,37,Female,Marketing,2,44,7,2,9,5,2,0
3047,53,Male,Finance,2,44,17,2,2,3,4,1
3048,52,Female,Support,2,20,18,2,6,3,3,0
3049,28,Male,Marketing,1,50,28,4,5,2,4,1
3050,39,Female,HR,4,24,25,3,6,6,1,0
3051,58,Female,Marketing,1,59,14,2,8,9,2,1
3052,23,Male,Support,1,23,9,5,8,7,2,0
3053,25,Female,Support,1,24,22,2,2,2,2,0
3054,33,Male,HR,4,24,3,3,7,9,2,0
3055,51,Male,IT,3,35,5,4,2,3,1,0
3056,36,Female,Support,5,37,7,2,1,7,3,0
3057,52,Female,Marketing,3,62,23,5,8,7,3,1
3058,42,Female,HR,3,36,6,3,9,4,3,0
